country,origin,system,status,url,date_recorded
Ukraine,23px-Soviet Union.svg,1 T-64A,captured,https://web.archive.org/web/20221124112505/https://i.postimg.cc/kXYMFPXM/39.jpg,2022-11-24
Ukraine,23px-Soviet Union.svg,1 T-64B,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/pX1zHz7L/431.png,2022-11-24
Ukraine,23px-Soviet Union.svg,152 T-64BV,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/vZnd6LYT/f321.png,2022-11-24
Ukraine,23px-Soviet Union.svg,152 T-64BV,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/59wN4Ybq/689.png,2022-11-24
Ukraine,23px-Soviet Union.svg,152 T-64BV,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/442p3Kn8/443.png,2022-11-24
Ukraine,23px-Soviet Union.svg,152 T-64BV,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/xCXPxnKM/g3.png,2022-11-24
Ukraine,23px-Soviet Union.svg,152 T-64BV,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/jSkfDQJC/765.png,2022-11-24
Ukraine,23px-Soviet Union.svg,152 T-64BV,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/C1XTdKjW/n8.png,2022-11-24
Ukraine,23px-Soviet Union.svg,152 T-64BV,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/44zyTqfZ/o9.png,2022-11-24
Ukraine,23px-Soviet Union.svg,152 T-64BV,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/zfdggTnG/17.png,2022-11-24
Ukraine,23px-Soviet Union.svg,152 T-64BV,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/rFvVhTXT/l9.png,2022-11-24
Ukraine,23px-Soviet Union.svg,152 T-64BV,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/QCjpjn7n/4f6.png,2022-11-24
Ukraine,23px-Soviet Union.svg,152 T-64BV,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/XvZLPhKf/24.png,2022-11-24
Ukraine,23px-Soviet Union.svg,152 T-64BV,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/8zC4rW64/321.png,2022-11-24
Ukraine,23px-Soviet Union.svg,152 T-64BV,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/LXjZKyB3/gy6.png,2022-11-24
Ukraine,23px-Soviet Union.svg,152 T-64BV,destroyed,https://web.archive.org/web/20221124112505/https://i.postimg.cc/GpXfM7DH/12.png,2022-11-24
