country,origin,system,status,url,date_recorded
Russia,23px-Soviet Union.svg,2 T-64BV,damaged,https://web.archive.org/web/20220308204303/https://i.postimg.cc/DfYzLMQ3/v60.png,2022-03-08
Russia,23px-Soviet Union.svg,2 T-64BV,captured,https://web.archive.org/web/20220308204303/https://i.postimg.cc/2ygSrvvG/6533.png,2022-03-08
Russia,23px-Soviet Union.svg,1 T-72AV,captured,https://web.archive.org/web/20220308204303/https://i.postimg.cc/RVcS60gy/gd3.png ,2022-03-08
Russia,23px-Soviet Union.svg,22 T-72B,destroyed,https://web.archive.org/web/20220308204303/https://i.postimg.cc/1XwLVN2J/1366.png,2022-03-08
Russia,23px-Soviet Union.svg,22 T-72B,destroyed,https://web.archive.org/web/20220308204303/https://i.postimg.cc/PJyDTMvz/3f.png,2022-03-08
Russia,23px-Soviet Union.svg,22 T-72B,destroyed,https://web.archive.org/web/20220308204303/https://i.postimg.cc/nVC3Hb5N/v90.png,2022-03-08
Russia,23px-Soviet Union.svg,22 T-72B,destroyed,https://web.archive.org/web/20220308204303/https://i.postimg.cc/P5zgmnd2/680.png,2022-03-08
Russia,23px-Soviet Union.svg,22 T-72B,destroyed,https://web.archive.org/web/20220308204303/https://i.postimg.cc/T1X85D34/443fp.png,2022-03-08
Russia,23px-Soviet Union.svg,22 T-72B,captured,https://web.archive.org/web/20220308204303/https://i.postimg.cc/q78RX85k/v43.png,2022-03-08
Russia,23px-Soviet Union.svg,22 T-72B,destroyed,https://web.archive.org/web/20220308204303/https://i.postimg.cc/7LsDvrGm/b900.png,2022-03-08
Russia,23px-Soviet Union.svg,22 T-72B,destroyed,https://web.archive.org/web/20220308204303/https://i.postimg.cc/258nmcdH/443l.png,2022-03-08
Russia,23px-Soviet Union.svg,22 T-72B,damaged,https://web.archive.org/web/20220308204303/https://i.postimg.cc/5yfXPMZp/d47.png,2022-03-08
Russia,23px-Soviet Union.svg,22 T-72B,damaged,https://web.archive.org/web/20220308204303/https://i.postimg.cc/8zz8WcH7/763.png,2022-03-08
