country,origin,system,status,url,date_recorded
Russia,23px-Soviet Union.svg,4 T-72B,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/PqJmywns/890.png,2022-03-01
Russia,23px-Soviet Union.svg,4 T-72B,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/1tvs3GFY/470.png,2022-03-01
Russia,23px-Soviet Union.svg,4 T-72B,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/sfLpFS54/4566.png,2022-03-01
Russia,23px-Soviet Union.svg,4 T-72B,damaged,https://web.archive.org/web/20220301052826/https://i.postimg.cc/8zz8WcH7/763.png,2022-03-01
Russia,23px-Russia.svg,2 T-72B Obr. 1989,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/rsFyfrR7/h8.png,2022-03-01
Russia,23px-Russia.svg,2 T-72B Obr. 1989,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/NM8vPWBX/669.png,2022-03-01
Russia,23px-Russia.svg,5 T-72B3,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/Xqy5KYn3/55u.png,2022-03-01
Russia,23px-Russia.svg,5 T-72B3,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/9MgnjkFX/6hh.png,2022-03-01
Russia,23px-Russia.svg,5 T-72B3,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/GmwS58bg/436.png,2022-03-01
Russia,23px-Russia.svg,5 T-72B3,damaged,https://web.archive.org/web/20220301052826/https://i.postimg.cc/zfTsVnsF/579.png ,2022-03-01
Russia,23px-Russia.svg,5 T-72B3,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/FzSnwdhF/j77.png,2022-03-01
Russia,23px-Russia.svg,10 T-72B3M,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/hGdX1BWT/346.png,2022-03-01
Russia,23px-Russia.svg,10 T-72B3M,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/ZnNgPmr9/3322.png,2022-03-01
Russia,23px-Russia.svg,10 T-72B3M,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/xCm0kLJ2/3325.png,2022-03-01
Russia,23px-Russia.svg,10 T-72B3M,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/3wMf8pTp/b7.png,2022-03-01
Russia,23px-Russia.svg,10 T-72B3M,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/cCWG66n9/557.png,2022-03-01
Russia,23px-Russia.svg,10 T-72B3M,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/Tw9Gx7vp/6682.png,2022-03-01
Russia,23px-Russia.svg,10 T-72B3M,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/prkfqWMs/b4.jpg,2022-03-01
Russia,23px-Russia.svg,10 T-72B3M,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/G3jxcQTv/b55.jpg,2022-03-01
Russia,23px-Russia.svg,10 T-72B3M,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/Rhx51CZ2/7799.png ,2022-03-01
Russia,23px-Russia.svg,10 T-72B3M,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/nr9T81zN/77644.png,2022-03-01
Russia,23px-Soviet Union.svg,6 T-80BV,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/fRTVS0Tt/7u5.png,2022-03-01
Russia,23px-Soviet Union.svg,6 T-80BV,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/fbx3fPBg/665f.jpg,2022-03-01
Russia,23px-Soviet Union.svg,6 T-80BV,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/X7GD7K2Y/h66.jpg,2022-03-01
Russia,23px-Soviet Union.svg,6 T-80BV,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/63bVWQwX/470.png,2022-03-01
Russia,23px-Soviet Union.svg,6 T-80BV,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/1zNj1Pjv/44355.png,2022-03-01
Russia,23px-Russia.svg,8 T-80U,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/TwM0xXnc/6655.png,2022-03-01
Russia,23px-Russia.svg,8 T-80U,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/grFmqjhZ/5te.png,2022-03-01
Russia,23px-Russia.svg,8 T-80U,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/3JSSydML/g43.png,2022-03-01
Russia,23px-Russia.svg,8 T-80U,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/Bb1f2rCj/b8.jpg,2022-03-01
Russia,23px-Russia.svg,8 T-80U,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/XY23SkX7/779.jpg,2022-03-01
Russia,23px-Russia.svg,8 T-80U,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/7LFzTNhH/5466.png,2022-03-01
Russia,23px-Russia.svg,8 T-80U,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/cJVPv63q/4432.png,2022-03-01
Russia,23px-Russia.svg,1 T-80UD,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/wvpsxc0S/33555.png,2022-03-01
Russia,23px-Russia.svg,1 T-80BVM,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/2y474krg/336.png,2022-03-01
Russia,23px-Russia.svg,5 T-90A,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/R0vMN6Q3/546.png ,2022-03-01
Russia,23px-Russia.svg,5 T-90A,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/nM8jX4k8/5422.png,2022-03-01
Russia,23px-Russia.svg,5 T-90A,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/GtnT2PKW/Screenshot-8353.png,2022-03-01
Russia,23px-Russia.svg,5 T-90A,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/g2mHhvzp/901.png,2022-03-01
Russia,23px-Russia.svg,5 T-90A,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/Zq03PHXG/902.jpg,2022-03-01
Russia,23px-Soviet Union.svg,1 BRM-1K,destroyed,https://web.archive.org/web/20220301052826/https://postimg.cc/bGSbfRQm,2022-03-01
Russia,23px-Soviet Union.svg,1 BMP-1Khs,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/6qdwks4D/n7.jpg,2022-03-01
Russia,23px-Soviet Union.svg,13 MT-LB,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/2SJG2hyJ/9po.png,2022-03-01
Russia,23px-Soviet Union.svg,13 MT-LB,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/0QPGdgX4/6658.png,2022-03-01
Russia,23px-Soviet Union.svg,13 MT-LB,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/XvpJbF2W/k9.png,2022-03-01
Russia,23px-Soviet Union.svg,13 MT-LB,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/52P7zGLB/654.png,2022-03-01
Russia,23px-Soviet Union.svg,13 MT-LB,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/D0fPPSmY/658.png,2022-03-01
Russia,23px-Soviet Union.svg,13 MT-LB,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/GpG26n3R/446.png,2022-03-01
Russia,23px-Soviet Union.svg,13 MT-LB,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/522wW2TJ/h6.png,2022-03-01
Russia,23px-Soviet Union.svg,13 MT-LB,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/P5M1XV5z/58.png,2022-03-01
Russia,23px-Soviet Union.svg,13 MT-LB,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/hjqg1p15/680.png,2022-03-01
Russia,23px-Soviet Union.svg,13 MT-LB,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/R0zbsmLL/6659.png,2022-03-01
Russia,23px-Soviet Union.svg,13 MT-LB,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/MGBV9R2s/4fs.png,2022-03-01
Russia,23px-Soviet Union.svg,13 MT-LB,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/1tVLvyy0/764.png,2022-03-01
Russia,23px-Soviet Union.svg,13 MT-LB,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/zBSQCqs2/b5.png,2022-03-01
Russia,23px-Soviet Union.svg,1 MT-LB with ZU-23 AA gun,destroyed,https://web.archive.org/web/20220301052826/https://postimg.cc/kVDPCNz0,2022-03-01
Russia,23px-Soviet Union.svg,3 MT-LBu,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/NfqgFR94/h65.png,2022-03-01
Russia,23px-Soviet Union.svg,3 MT-LBu,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/fTrQXZpK/g2.jpg,2022-03-01
Russia,23px-Soviet Union.svg,3 MT-LBu,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/pV5ZRVDR/5548.png  ,2022-03-01
Russia,23px-Soviet Union.svg,1 1V13 battery fire control center,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/CxMBs7WF/436.png,2022-03-01
Russia,23px-Soviet Union.svg,1 2S1 Gvozdika with ZU-23 AA gun,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/Yq5q4HcW/88kj.png ,2022-03-01
Russia,23px-Soviet Union.svg,1 9P149 Shturm-S ATGM carrier,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/FKPZs7Ws/874.png,2022-03-01
Russia,23px-Russia.svg,4 R-149MA1 unified command and staff vehicle,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/gjrp8521/553.jpg,2022-03-01
Russia,23px-Russia.svg,4 R-149MA1 unified command and staff vehicle,abandoned,https://web.archive.org/web/20220301052826/https://i.postimg.cc/TY9CCkH1/h6n.jpg,2022-03-01
Russia,23px-Russia.svg,4 R-149MA1 unified command and staff vehicle,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/hG5hhQJp/59.png,2022-03-01
Russia,23px-Russia.svg,4 R-149MA1 unified command and staff vehicle,captured,https://web.archive.org/web/20220301052826/https://i.postimg.cc/kgBKhrFT/884.png,2022-03-01
Russia,23px-Soviet Union.svg,6 Unknown BTR-D/BMD-2,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/FzfBpQX5/br1.jpg,2022-03-01
Russia,23px-Soviet Union.svg,6 Unknown BTR-D/BMD-2,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/kM6Cw0cg/br2.jpg,2022-03-01
Russia,23px-Soviet Union.svg,6 Unknown BTR-D/BMD-2,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/d31jmRdh/77690.jpg,2022-03-01
Russia,23px-Soviet Union.svg,6 Unknown BTR-D/BMD-2,destroyed,https://web.archive.org/web/20220301052826/https://i.postimg.cc/KvqgC9sz/o9.png,2022-03-01
